dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
01-08-1989,30.163,0.41,New Delhi,India,28.13N,77.27E
01-09-1989,29.733,0.346,New Delhi,India,28.13N,77.27E
01-10-1989,26.789,0.433,New Delhi,India,28.13N,77.27E
01-11-1989,21.545,0.44,New Delhi,India,28.13N,77.27E
01-12-1989,15.755,0.803,New Delhi,India,28.13N,77.27E
01-01-1990,16.755,0.381,New Delhi,India,28.13N,77.27E
01-02-1990,17.69,0.321,New Delhi,India,28.13N,77.27E
01-03-1990,21.681,0.311,New Delhi,India,28.13N,77.27E
01-04-1990,28.983,0.247,New Delhi,India,28.13N,77.27E
01-05-1990,33.247,0.728,New Delhi,India,28.13N,77.27E
01-06-1990,34.601,0.231,New Delhi,India,28.13N,77.27E
01-07-1990,30.369,0.316,New Delhi,India,28.13N,77.27E
01-08-1990,30.169,0.248,New Delhi,India,28.13N,77.27E
01-09-1990,29.183,0.33,New Delhi,India,28.13N,77.27E
01-10-1990,25.754,0.387,New Delhi,India,28.13N,77.27E
01-11-1990,21.518,0.547,New Delhi,India,28.13N,77.27E
01-12-1990,16.509,0.365,New Delhi,India,28.13N,77.27E
01-01-1991,14.501,0.301,New Delhi,India,28.13N,77.27E
01-02-1991,18.433,0.479,New Delhi,India,28.13N,77.27E
01-03-1991,23.39,0.633,New Delhi,India,28.13N,77.27E
01-04-1991,28.149,0.123,New Delhi,India,28.13N,77.27E
01-05-1991,33.874,0.372,New Delhi,India,28.13N,77.27E
01-06-1991,34.535,0.474,New Delhi,India,28.13N,77.27E
01-07-1991,33.46,0.626,New Delhi,India,28.13N,77.27E
01-08-1991,29.976,0.319,New Delhi,India,28.13N,77.27E
01-09-1991,29.66,0.226,New Delhi,India,28.13N,77.27E
01-10-1991,25.961,0.362,New Delhi,India,28.13N,77.27E
01-11-1991,20.47,0.264,New Delhi,India,28.13N,77.27E
01-12-1991,16.455,0.484,New Delhi,India,28.13N,77.27E
01-01-1992,15.552,0.221,New Delhi,India,28.13N,77.27E
01-02-1992,16.744,0.289,New Delhi,India,28.13N,77.27E
01-03-1992,23.256,0.196,New Delhi,India,28.13N,77.27E
01-04-1992,28.766,0.349,New Delhi,India,28.13N,77.27E
01-05-1992,32.755,0.558,New Delhi,India,28.13N,77.27E
01-06-1992,35.077,0.368,New Delhi,India,28.13N,77.27E
01-07-1992,31.347,0.587,New Delhi,India,28.13N,77.27E
01-08-1992,29.763,0.188,New Delhi,India,28.13N,77.27E
01-09-1992,28.924,0.262,New Delhi,India,28.13N,77.27E
01-10-1992,25.982,0.318,New Delhi,India,28.13N,77.27E
01-11-1992,20.962,0.275,New Delhi,India,28.13N,77.27E
01-12-1992,17.125,0.584,New Delhi,India,28.13N,77.27E
01-01-1993,15.054,0.361,New Delhi,India,28.13N,77.27E
01-02-1993,19.434,0.361,New Delhi,India,28.13N,77.27E
01-03-1993,21.53,0.324,New Delhi,India,28.13N,77.27E
01-04-1993,29.062,0.187,New Delhi,India,28.13N,77.27E
01-05-1993,34.62,0.394,New Delhi,India,28.13N,77.27E
01-06-1993,34.342,0.664,New Delhi,India,28.13N,77.27E
01-07-1993,31.211,0.531,New Delhi,India,28.13N,77.27E
01-08-1993,31.514,0.55,New Delhi,India,28.13N,77.27E
01-09-1993,28.83,0.64,New Delhi,India,28.13N,77.27E
01-10-1993,26.737,0.736,New Delhi,India,28.13N,77.27E
01-11-1993,21.984,0.275,New Delhi,India,28.13N,77.27E
01-12-1993,16.739,0.211,New Delhi,India,28.13N,77.27E
01-01-1994,16.149,0.337,New Delhi,India,28.13N,77.27E
01-02-1994,17.582,0.459,New Delhi,India,28.13N,77.27E
01-03-1994,24.882,0.4,New Delhi,India,28.13N,77.27E
01-04-1994,28.114,0.379,New Delhi,India,28.13N,77.27E
01-05-1994,34.435,0.231,New Delhi,India,28.13N,77.27E
01-06-1994,35.258,0.536,New Delhi,India,28.13N,77.27E
01-07-1994,30.505,0.787,New Delhi,India,28.13N,77.27E
01-08-1994,29.658,0.36,New Delhi,India,28.13N,77.27E
01-09-1994,29.261,0.346,New Delhi,India,28.13N,77.27E
01-10-1994,26.221,0.402,New Delhi,India,28.13N,77.27E
01-11-1994,21.431,0.264,New Delhi,India,28.13N,77.27E
01-12-1994,16.934,0.496,New Delhi,India,28.13N,77.27E
01-01-1995,14.107,0.464,New Delhi,India,28.13N,77.27E
01-02-1995,17.958,0.411,New Delhi,India,28.13N,77.27E
01-03-1995,22.281,0.185,New Delhi,India,28.13N,77.27E
01-04-1995,28.74,0.233,New Delhi,India,28.13N,77.27E
01-05-1995,34.904,0.208,New Delhi,India,28.13N,77.27E
01-06-1995,36.291,0.338,New Delhi,India,28.13N,77.27E
01-07-1995,31.95,0.51,New Delhi,India,28.13N,77.27E
01-08-1995,29.364,0.538,New Delhi,India,28.13N,77.27E
01-09-1995,29.852,0.43,New Delhi,India,28.13N,77.27E
01-10-1995,27.464,0.343,New Delhi,India,28.13N,77.27E
01-11-1995,21.268,0.305,New Delhi,India,28.13N,77.27E
01-12-1995,16.865,0.358,New Delhi,India,28.13N,77.27E
01-01-1996,15.024,0.274,New Delhi,India,28.13N,77.27E
01-02-1996,18.241,0.446,New Delhi,India,28.13N,77.27E
01-03-1996,24.318,0.281,New Delhi,India,28.13N,77.27E
01-04-1996,29.519,0.251,New Delhi,India,28.13N,77.27E
01-05-1996,33.645,0.143,New Delhi,India,28.13N,77.27E
01-06-1996,33.332,0.299,New Delhi,India,28.13N,77.27E
01-07-1996,31.554,0.209,New Delhi,India,28.13N,77.27E
01-08-1996,29.36,0.283,New Delhi,India,28.13N,77.27E
01-09-1996,29.268,0.307,New Delhi,India,28.13N,77.27E
01-10-1996,26.075,0.359,New Delhi,India,28.13N,77.27E
01-11-1996,20.857,0.332,New Delhi,India,28.13N,77.27E
01-12-1996,15.364,0.325,New Delhi,India,28.13N,77.27E
01-01-1997,14.214,0.549,New Delhi,India,28.13N,77.27E
01-02-1997,17.399,0.154,New Delhi,India,28.13N,77.27E
01-03-1997,22.917,0.529,New Delhi,India,28.13N,77.27E
01-04-1997,27.34,0.563,New Delhi,India,28.13N,77.27E
01-05-1997,31.625,0.751,New Delhi,India,28.13N,77.27E
01-06-1997,32.859,0.271,New Delhi,India,28.13N,77.27E
01-07-1997,31.919,0.46,New Delhi,India,28.13N,77.27E
01-08-1997,29.885,0.428,New Delhi,India,28.13N,77.27E
01-09-1997,29.862,0.405,New Delhi,India,28.13N,77.27E
01-10-1997,24.087,0.382,New Delhi,India,28.13N,77.27E
01-11-1997,20.305,0.508,New Delhi,India,28.13N,77.27E
01-12-1997,14.086,0.62,New Delhi,India,28.13N,77.27E
01-01-1998,14.413,0.496,New Delhi,India,28.13N,77.27E
01-02-1998,18.019,0.286,New Delhi,India,28.13N,77.27E
01-03-1998,21.51,0.307,New Delhi,India,28.13N,77.27E
01-04-1998,29.802,0.339,New Delhi,India,28.13N,77.27E
01-05-1998,35.023,0.261,New Delhi,India,28.13N,77.27E
01-06-1998,34.462,0.445,New Delhi,India,28.13N,77.27E
01-07-1998,31.319,0.209,New Delhi,India,28.13N,77.27E
01-08-1998,30.499,0.151,New Delhi,India,28.13N,77.27E
01-09-1998,29.839,0.35,New Delhi,India,28.13N,77.27E
01-10-1998,26.68,0.453,New Delhi,India,28.13N,77.27E
01-11-1998,21.58,0.423,New Delhi,India,28.13N,77.27E
01-12-1998,16.082,0.201,New Delhi,India,28.13N,77.27E
01-01-1999,14.18,0.17,New Delhi,India,28.13N,77.27E
01-02-1999,18.752,0.509,New Delhi,India,28.13N,77.27E
01-03-1999,24.365,0.436,New Delhi,India,28.13N,77.27E
01-04-1999,31.384,0.455,New Delhi,India,28.13N,77.27E
01-05-1999,34.514,0.397,New Delhi,India,28.13N,77.27E
01-06-1999,34.072,0.554,New Delhi,India,28.13N,77.27E
01-07-1999,32.228,0.499,New Delhi,India,28.13N,77.27E
01-08-1999,31.091,0.552,New Delhi,India,28.13N,77.27E
01-09-1999,30.106,0.324,New Delhi,India,28.13N,77.27E
01-10-1999,26.925,0.297,New Delhi,India,28.13N,77.27E
01-11-1999,22.288,0.524,New Delhi,India,28.13N,77.27E
01-12-1999,16.449,0.29,New Delhi,India,28.13N,77.27E
01-01-2000,15.201,0.512,New Delhi,India,28.13N,77.27E
01-02-2000,16.388,0.385,New Delhi,India,28.13N,77.27E
01-03-2000,22.921,0.31,New Delhi,India,28.13N,77.27E
01-04-2000,31.266,0.367,New Delhi,India,28.13N,77.27E
01-05-2000,34.524,0.892,New Delhi,India,28.13N,77.27E
01-06-2000,33.074,0.317,New Delhi,India,28.13N,77.27E
01-07-2000,30.925,0.43,New Delhi,India,28.13N,77.27E
01-08-2000,30.687,0.27,New Delhi,India,28.13N,77.27E
01-09-2000,30.083,0.345,New Delhi,India,28.13N,77.27E
01-10-2000,28.164,0.237,New Delhi,India,28.13N,77.27E
01-11-2000,22.445,0.451,New Delhi,India,28.13N,77.27E
01-12-2000,16.902,0.254,New Delhi,India,28.13N,77.27E
01-01-2001,14.197,0.329,New Delhi,India,28.13N,77.27E
01-02-2001,18.882,0.612,New Delhi,India,28.13N,77.27E
01-03-2001,23.918,0.565,New Delhi,India,28.13N,77.27E
01-04-2001,29.155,0.268,New Delhi,India,28.13N,77.27E
01-05-2001,33.541,0.229,New Delhi,India,28.13N,77.27E
01-06-2001,31.87,0.342,New Delhi,India,28.13N,77.27E
01-07-2001,30.888,0.584,New Delhi,India,28.13N,77.27E
01-08-2001,30.832,0.198,New Delhi,India,28.13N,77.27E
01-09-2001,30.92,0.332,New Delhi,India,28.13N,77.27E
01-10-2001,27.687,0.222,New Delhi,India,28.13N,77.27E
01-11-2001,21.806,0.257,New Delhi,India,28.13N,77.27E
01-12-2001,16.659,0.672,New Delhi,India,28.13N,77.27E
01-01-2002,14.73,0.489,New Delhi,India,28.13N,77.27E
01-02-2002,17.742,0.361,New Delhi,India,28.13N,77.27E
01-03-2002,24.459,0.219,New Delhi,India,28.13N,77.27E
01-04-2002,30.945,0.412,New Delhi,India,28.13N,77.27E
01-05-2002,35.236,0.336,New Delhi,India,28.13N,77.27E
01-06-2002,34.728,0.443,New Delhi,India,28.13N,77.27E
01-07-2002,34.672,0.77,New Delhi,India,28.13N,77.27E
01-08-2002,31.075,0.211,New Delhi,India,28.13N,77.27E
01-09-2002,29.175,0.821,New Delhi,India,28.13N,77.27E
01-10-2002,27.633,0.46,New Delhi,India,28.13N,77.27E
01-11-2002,21.886,0.353,New Delhi,India,28.13N,77.27E
01-12-2002,17.331,0.532,New Delhi,India,28.13N,77.27E
01-01-2003,13.42,1.025,New Delhi,India,28.13N,77.27E
01-02-2003,18.199,0.571,New Delhi,India,28.13N,77.27E
01-03-2003,23.682,0.574,New Delhi,India,28.13N,77.27E
01-04-2003,30.752,0.372,New Delhi,India,28.13N,77.27E
01-05-2003,34.075,0.432,New Delhi,India,28.13N,77.27E
01-06-2003,35.325,0.517,New Delhi,India,28.13N,77.27E
01-07-2003,30.653,0.584,New Delhi,India,28.13N,77.27E
01-08-2003,30.252,0.45,New Delhi,India,28.13N,77.27E
01-09-2003,29.166,0.398,New Delhi,India,28.13N,77.27E
01-10-2003,26.345,0.326,New Delhi,India,28.13N,77.27E
01-11-2003,20.962,0.379,New Delhi,India,28.13N,77.27E
01-12-2003,15.822,0.537,New Delhi,India,28.13N,77.27E
01-01-2004,14.199,0.392,New Delhi,India,28.13N,77.27E
01-02-2004,18.737,0.483,New Delhi,India,28.13N,77.27E
01-03-2004,26.432,0.254,New Delhi,India,28.13N,77.27E
01-04-2004,31.433,0.238,New Delhi,India,28.13N,77.27E
01-05-2004,33.999,0.29,New Delhi,India,28.13N,77.27E
01-06-2004,33.017,0.241,New Delhi,India,28.13N,77.27E
01-07-2004,32.816,0.729,New Delhi,India,28.13N,77.27E
01-08-2004,29.993,0.229,New Delhi,India,28.13N,77.27E
01-09-2004,30.534,0.222,New Delhi,India,28.13N,77.27E
01-10-2004,25.6,0.305,New Delhi,India,28.13N,77.27E
01-11-2004,21.422,0.28,New Delhi,India,28.13N,77.27E
01-12-2004,16.697,0.397,New Delhi,India,28.13N,77.27E
01-01-2005,14.383,0.395,New Delhi,India,28.13N,77.27E
01-02-2005,17.669,0.331,New Delhi,India,28.13N,77.27E
01-03-2005,24.469,0.355,New Delhi,India,28.13N,77.27E
01-04-2005,29.322,0.511,New Delhi,India,28.13N,77.27E
01-05-2005,32.998,1.098,New Delhi,India,28.13N,77.27E
01-06-2005,35.2,0.273,New Delhi,India,28.13N,77.27E
01-07-2005,30.544,0.398,New Delhi,India,28.13N,77.27E
01-08-2005,31.364,0.462,New Delhi,India,28.13N,77.27E
01-09-2005,29.675,0.192,New Delhi,India,28.13N,77.27E
01-10-2005,26.409,0.536,New Delhi,India,28.13N,77.27E
01-11-2005,21.2,0.331,New Delhi,India,28.13N,77.27E
01-12-2005,15.36,0.224,New Delhi,India,28.13N,77.27E
01-01-2006,15.594,0.433,New Delhi,India,28.13N,77.27E
01-02-2006,22.174,0.692,New Delhi,India,28.13N,77.27E
01-03-2006,23.271,0.372,New Delhi,India,28.13N,77.27E
01-04-2006,30.364,0.786,New Delhi,India,28.13N,77.27E
01-05-2006,34.188,0.497,New Delhi,India,28.13N,77.27E
01-06-2006,32.943,0.827,New Delhi,India,28.13N,77.27E
01-07-2006,31.412,0.36,New Delhi,India,28.13N,77.27E
01-08-2006,30.507,0.585,New Delhi,India,28.13N,77.27E
01-09-2006,30.051,0.275,New Delhi,India,28.13N,77.27E
01-10-2006,27.5,0.355,New Delhi,India,28.13N,77.27E
01-11-2006,21.846,0.525,New Delhi,India,28.13N,77.27E
01-12-2006,16.541,0.196,New Delhi,India,28.13N,77.27E
01-01-2007,15.12,0.129,New Delhi,India,28.13N,77.27E
01-02-2007,18.382,1.132,New Delhi,India,28.13N,77.27E
01-03-2007,22.863,0.499,New Delhi,India,28.13N,77.27E
01-04-2007,31.331,0.524,New Delhi,India,28.13N,77.27E
01-05-2007,33.907,0.572,New Delhi,India,28.13N,77.27E
01-06-2007,34.446,0.355,New Delhi,India,28.13N,77.27E
01-07-2007,31.745,0.884,New Delhi,India,28.13N,77.27E
01-08-2007,30.95,0.793,New Delhi,India,28.13N,77.27E
01-09-2007,30.266,0.671,New Delhi,India,28.13N,77.27E
01-10-2007,26.886,0.33,New Delhi,India,28.13N,77.27E
01-11-2007,21.927,0.197,New Delhi,India,28.13N,77.27E
01-12-2007,15.925,0.276,New Delhi,India,28.13N,77.27E
01-01-2008,14.534,0.156,New Delhi,India,28.13N,77.27E
01-02-2008,16.809,0.253,New Delhi,India,28.13N,77.27E
01-03-2008,25.979,0.348,New Delhi,India,28.13N,77.27E
01-04-2008,29.609,1.075,New Delhi,India,28.13N,77.27E
01-05-2008,32.313,0.542,New Delhi,India,28.13N,77.27E
01-06-2008,31.151,0.397,New Delhi,India,28.13N,77.27E
01-07-2008,30.918,0.217,New Delhi,India,28.13N,77.27E
01-08-2008,29.868,0.27,New Delhi,India,28.13N,77.27E
01-09-2008,29.513,0.364,New Delhi,India,28.13N,77.27E
01-10-2008,27.792,0.81,New Delhi,India,28.13N,77.27E
01-11-2008,21.769,0.53,New Delhi,India,28.13N,77.27E
01-12-2008,17.845,0.157,New Delhi,India,28.13N,77.27E
01-01-2009,16.096,0.253,New Delhi,India,28.13N,77.27E
01-02-2009,19.479,0.366,New Delhi,India,28.13N,77.27E
01-03-2009,24.655,0.416,New Delhi,India,28.13N,77.27E
01-04-2009,30.182,0.429,New Delhi,India,28.13N,77.27E
01-05-2009,34.067,0.472,New Delhi,India,28.13N,77.27E
01-06-2009,35.543,0.527,New Delhi,India,28.13N,77.27E
01-07-2009,32.271,0.274,New Delhi,India,28.13N,77.27E
01-08-2009,31.519,0.387,New Delhi,India,28.13N,77.27E
01-09-2009,30.154,0.292,New Delhi,India,28.13N,77.27E
01-10-2009,26.6,0.417,New Delhi,India,28.13N,77.27E
01-11-2009,21.214,0.293,New Delhi,India,28.13N,77.27E
01-12-2009,16.871,0.338,New Delhi,India,28.13N,77.27E
01-01-2010,14.014,0.493,New Delhi,India,28.13N,77.27E
01-02-2010,19.178,0.368,New Delhi,India,28.13N,77.27E
01-03-2010,26.953,0.238,New Delhi,India,28.13N,77.27E
01-04-2010,32.809,0.358,New Delhi,India,28.13N,77.27E
01-05-2010,35.61,0.321,New Delhi,India,28.13N,77.27E
01-06-2010,35.165,0.285,New Delhi,India,28.13N,77.27E
01-07-2010,31.465,0.439,New Delhi,India,28.13N,77.27E
01-08-2010,30.031,0.655,New Delhi,India,28.13N,77.27E
01-09-2010,28.612,0.733,New Delhi,India,28.13N,77.27E
01-10-2010,27.256,0.475,New Delhi,India,28.13N,77.27E
01-11-2010,21.757,0.314,New Delhi,India,28.13N,77.27E
01-12-2010,15.393,0.651,New Delhi,India,28.13N,77.27E
01-01-2011,13.376,0.372,New Delhi,India,28.13N,77.27E
01-02-2011,18.136,0.172,New Delhi,India,28.13N,77.27E
01-03-2011,23.864,0.536,New Delhi,India,28.13N,77.27E
01-04-2011,28.956,0.317,New Delhi,India,28.13N,77.27E
01-05-2011,34.298,0.441,New Delhi,India,28.13N,77.27E
01-06-2011,32.967,0.451,New Delhi,India,28.13N,77.27E
01-07-2011,30.947,0.49,New Delhi,India,28.13N,77.27E
01-08-2011,30.075,0.459,New Delhi,India,28.13N,77.27E
01-09-2011,29.399,0.459,New Delhi,India,28.13N,77.27E
01-10-2011,26.849,0.252,New Delhi,India,28.13N,77.27E
01-11-2011,22.484,0.366,New Delhi,India,28.13N,77.27E
01-12-2011,16.203,0.812,New Delhi,India,28.13N,77.27E
01-01-2012,13.701,0.727,New Delhi,India,28.13N,77.27E
01-02-2012,17.088,0.516,New Delhi,India,28.13N,77.27E
01-03-2012,23.686,0.299,New Delhi,India,28.13N,77.27E
01-04-2012,29.341,0.387,New Delhi,India,28.13N,77.27E
01-05-2012,34.448,0.417,New Delhi,India,28.13N,77.27E
01-06-2012,36.339,0.386,New Delhi,India,28.13N,77.27E
01-07-2012,32.448,0.432,New Delhi,India,28.13N,77.27E
01-08-2012,29.833,0.508,New Delhi,India,28.13N,77.27E
01-09-2012,29.759,0.298,New Delhi,India,28.13N,77.27E
01-10-2012,26.354,0.312,New Delhi,India,28.13N,77.27E
01-11-2012,21.11,0.452,New Delhi,India,28.13N,77.27E
01-12-2012,16.566,0.427,New Delhi,India,28.13N,77.27E
1869-01-01,20.242,1.611,Pune,India,18.48N,74.37E
1869-02-01,23.283,1.48,Pune,India,18.48N,74.37E
1869-03-01,26.07,1.541,Pune,India,18.48N,74.37E
1869-04-01,29.441,1.681,Pune,India,18.48N,74.37E
1869-05-01,29.665,1.533,Pune,India,18.48N,74.37E
1869-06-01,27.483,1.469,Pune,India,18.48N,74.37E
1869-07-01,24.811,1.203,Pune,India,18.48N,74.37E
1869-08-01,24.041,1.502,Pune,India,18.48N,74.37E
1869-09-01,24.918,1.212,Pune,India,18.48N,74.37E
1869-10-01,24.156,1.35,Pune,India,18.48N,74.37E
1869-11-01,22.07,1.402,Pune,India,18.48N,74.37E
1869-12-01,19.737,1.677,Pune,India,18.48N,74.37E
1870-01-01,20.242,1.375,Pune,India,18.48N,74.37E
1870-02-01,21.877,1.503,Pune,India,18.48N,74.37E
1870-03-01,25.901,1.414,Pune,India,18.48N,74.37E
1870-04-01,29.004,1.564,Pune,India,18.48N,74.37E
1870-05-01,29.971,1.241,Pune,India,18.48N,74.37E
1870-06-01,27.221,1.421,Pune,India,18.48N,74.37E
1870-07-01,24.218,1.134,Pune,India,18.48N,74.37E
1870-08-01,23.342,1.093,Pune,India,18.48N,74.37E
1870-09-01,24.333,1.071,Pune,India,18.48N,74.37E
1870-10-01,23.841,1.358,Pune,India,18.48N,74.37E
1870-11-01,21.953,1.69,Pune,India,18.48N,74.37E
1870-12-01,19.467,1.377,Pune,India,18.48N,74.37E
1871-01-01,19.642,1.551,Pune,India,18.48N,74.37E
1871-02-01,21.855,1.71,Pune,India,18.48N,74.37E
1871-03-01,26.116,1.762,Pune,India,18.48N,74.37E
1871-04-01,29.136,1.342,Pune,India,18.48N,74.37E
1871-05-01,29.087,1.273,Pune,India,18.48N,74.37E
1871-06-01,27.088,1.317,Pune,India,18.48N,74.37E
1871-07-01,24.253,1.046,Pune,India,18.48N,74.37E
1871-08-01,24.041,0.966,Pune,India,18.48N,74.37E
1871-09-01,24.571,1.038,Pune,India,18.48N,74.37E
1871-10-01,24.245,1.167,Pune,India,18.48N,74.37E
1871-11-01,21.708,1.381,Pune,India,18.48N,74.37E
1871-12-01,19.921,1.368,Pune,India,18.48N,74.37E
1872-01-01,19.931,1.766,Pune,India,18.48N,74.37E
1872-02-01,22.097,1.452,Pune,India,18.48N,74.37E
1872-03-01,26.366,1.347,Pune,India,18.48N,74.37E
1872-04-01,28.917,1.58,Pune,India,18.48N,74.37E
1872-05-01,29.514,1.138,Pune,India,18.48N,74.37E
1872-06-01,26.933,1.285,Pune,India,18.48N,74.37E
1872-07-01,24.294,1.187,Pune,India,18.48N,74.37E
1872-08-01,23.634,1.428,Pune,India,18.48N,74.37E
1872-09-01,24.456,1.002,Pune,India,18.48N,74.37E
1872-10-01,24.223,1.157,Pune,India,18.48N,74.37E
1872-11-01,21.754,1.314,Pune,India,18.48N,74.37E
1872-12-01,19.718,1.807,Pune,India,18.48N,74.37E
1873-01-01,19.907,1.453,Pune,India,18.48N,74.37E
1873-02-01,22.559,1.343,Pune,India,18.48N,74.37E
1873-03-01,25.922,1.481,Pune,India,18.48N,74.37E
1873-04-01,28.796,1.502,Pune,India,18.48N,74.37E
1873-05-01,29.614,1.101,Pune,India,18.48N,74.37E
1873-06-01,26.98,1.288,Pune,India,18.48N,74.37E
1873-07-01,24.259,1.283,Pune,India,18.48N,74.37E
1873-08-01,23.942,0.97,Pune,India,18.48N,74.37E
1873-09-01,24.374,1.241,Pune,India,18.48N,74.37E
1873-10-01,24.379,1.243,Pune,India,18.48N,74.37E
1873-11-01,21.82,1.258,Pune,India,18.48N,74.37E
1873-12-01,20.293,1.37,Pune,India,18.48N,74.37E
1874-01-01,20.064,1.386,Pune,India,18.48N,74.37E
1874-02-01,22.482,1.256,Pune,India,18.48N,74.37E
1874-03-01,25.489,1.5,Pune,India,18.48N,74.37E
1874-04-01,29.174,1.254,Pune,India,18.48N,74.37E
1874-05-01,29.398,1.16,Pune,India,18.48N,74.37E
1874-06-01,26.842,1.4,Pune,India,18.48N,74.37E
1874-07-01,24.262,1.031,Pune,India,18.48N,74.37E
1874-08-01,23.997,0.997,Pune,India,18.48N,74.37E
1874-09-01,24.257,1.232,Pune,India,18.48N,74.37E
1874-10-01,24.632,1.332,Pune,India,18.48N,74.37E
1874-11-01,22.514,1.358,Pune,India,18.48N,74.37E
1874-12-01,19.987,1.454,Pune,India,18.48N,74.37E
1875-01-01,20.145,0.842,Pune,India,18.48N,74.37E
1875-02-01,22.303,1.154,Pune,India,18.48N,74.37E
1875-03-01,27.789,1.127,Pune,India,18.48N,74.37E
1875-04-01,29.385,0.643,Pune,India,18.48N,74.37E
1875-05-01,30.196,0.785,Pune,India,18.48N,74.37E
1875-06-01,26.85,1.257,Pune,India,18.48N,74.37E
1875-07-01,23.911,0.989,Pune,India,18.48N,74.37E
1875-08-01,23.937,0.546,Pune,India,18.48N,74.37E
1875-09-01,24.126,0.697,Pune,India,18.48N,74.37E
1875-10-01,23.116,0.829,Pune,India,18.48N,74.37E
1875-11-01,21.701,1.031,Pune,India,18.48N,74.37E
1875-12-01,20.406,0.66,Pune,India,18.48N,74.37E
1876-01-01,21.402,2.854,Pune,India,18.48N,74.37E
1876-02-01,23.144,1.809,Pune,India,18.48N,74.37E
1876-03-01,27.167,1.778,Pune,India,18.48N,74.37E
1876-04-01,29.918,1.637,Pune,India,18.48N,74.37E
1876-05-01,29.923,1.04,Pune,India,18.48N,74.37E
1876-06-01,27.258,1.402,Pune,India,18.48N,74.37E
1876-07-01,24.057,0.937,Pune,India,18.48N,74.37E
1876-08-01,23.716,0.687,Pune,India,18.48N,74.37E
1876-09-01,23.803,1.122,Pune,India,18.48N,74.37E
1876-10-01,24.769,1.793,Pune,India,18.48N,74.37E
1876-11-01,22.659,2.249,Pune,India,18.48N,74.37E
1876-12-01,20.895,1.942,Pune,India,18.48N,74.37E
1877-01-01,20.816,1.601,Pune,India,18.48N,74.37E
1877-02-01,22.726,1.506,Pune,India,18.48N,74.37E
1877-03-01,26.325,0.471,Pune,India,18.48N,74.37E
1877-04-01,28.232,0.948,Pune,India,18.48N,74.37E
1877-05-01,29.333,0.804,Pune,India,18.48N,74.37E
1877-06-01,27.295,1.804,Pune,India,18.48N,74.37E
1877-07-01,25.797,0.826,Pune,India,18.48N,74.37E
1877-08-01,25.357,1.032,Pune,India,18.48N,74.37E
1877-09-01,25.378,0.852,Pune,India,18.48N,74.37E
1877-10-01,24.29,0.498,Pune,India,18.48N,74.37E
1877-11-01,23.554,0.916,Pune,India,18.48N,74.37E
1877-12-01,22.433,2.258,Pune,India,18.48N,74.37E
1878-01-01,20.92,2.075,Pune,India,18.48N,74.37E
1878-02-01,24.382,1.538,Pune,India,18.48N,74.37E
1878-03-01,27.541,1.262,Pune,India,18.48N,74.37E
1878-04-01,29.034,0.819,Pune,India,18.48N,74.37E
1878-05-01,29.71,0.498,Pune,India,18.48N,74.37E
1878-06-01,28.203,1.261,Pune,India,18.48N,74.37E
1878-07-01,24.804,0.675,Pune,India,18.48N,74.37E
1878-08-01,24.241,0.809,Pune,India,18.48N,74.37E
1878-09-01,24.775,0.553,Pune,India,18.48N,74.37E
1878-10-01,24.743,0.522,Pune,India,18.48N,74.37E
1878-11-01,22.636,0.932,Pune,India,18.48N,74.37E
1878-12-01,19.831,1.045,Pune,India,18.48N,74.37E
1879-01-01,20.698,0.876,Pune,India,18.48N,74.37E
1879-02-01,22.622,0.738,Pune,India,18.48N,74.37E
1879-03-01,25.994,0.544,Pune,India,18.48N,74.37E
1879-04-01,29.444,1.394,Pune,India,18.48N,74.37E
1879-05-01,29.198,0.87,Pune,India,18.48N,74.37E
1879-06-01,25.449,1.183,Pune,India,18.48N,74.37E
1879-07-01,24.975,1.008,Pune,India,18.48N,74.37E
1879-08-01,23.21,0.299,Pune,India,18.48N,74.37E
1879-09-01,23.939,0.617,Pune,India,18.48N,74.37E
1879-10-01,23.736,0.941,Pune,India,18.48N,74.37E
1879-11-01,20.661,0.526,Pune,India,18.48N,74.37E
1879-12-01,18.452,1.232,Pune,India,18.48N,74.37E
1880-01-01,19.772,1.186,Pune,India,18.48N,74.37E
1880-02-01,22.082,0.422,Pune,India,18.48N,74.37E
1880-03-01,27.804,1.162,Pune,India,18.48N,74.37E
1880-04-01,29.582,0.341,Pune,India,18.48N,74.37E
1880-05-01,29.681,0.601,Pune,India,18.48N,74.37E
1880-06-01,26.414,0.758,Pune,India,18.48N,74.37E
1880-07-01,23.962,0.594,Pune,India,18.48N,74.37E
1880-08-01,24.324,0.686,Pune,India,18.48N,74.37E
1880-09-01,23.882,0.613,Pune,India,18.48N,74.37E
1880-10-01,24.57,1.032,Pune,India,18.48N,74.37E
1880-11-01,22.357,1.895,Pune,India,18.48N,74.37E
1880-12-01,20.405,0.722,Pune,India,18.48N,74.37E
1881-01-01,20.478,0.641,Pune,India,18.48N,74.37E
1881-02-01,23.048,0.785,Pune,India,18.48N,74.37E
1881-03-01,25.988,0.541,Pune,India,18.48N,74.37E
